City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2015-06-18,34.74,198.0390264827601,7.59,13.51,21.11,17.547336951737527,7.59,4.11,12.22,1.82,6.19,0.47,187.0,Moderate
Ahmedabad,2015-06-19,32.56,114.09681888870227,7.34,13.91,21.25,2.7259748218583475,7.34,4.04,11.85,2.55,9.3,0.97,181.0,Moderate
Ahmedabad,2015-06-20,29.28,106.85854534688787,7.55,11.68,19.23,25.72277522240023,7.55,4.01,12.64,1.64,7.0,0.62,179.0,Moderate
Ahmedabad,2015-06-21,20.46,-6.61959133256299,7.15,10.61,17.76,-44.95280464127023,7.15,5.62,12.7,1.26,5.17,0.32,188.0,Moderate
Ahmedabad,2015-06-22,26.07,40.67910755456698,7.99,11.07,19.06,19.923778093423955,7.99,4.1,10.57,1.5,6.9,0.63,190.0,Moderate
Ahmedabad,2015-06-23,21.43,99.61900604926988,7.45,11.16,18.62,43.01647258496615,7.45,4.99,7.38,1.4,6.69,0.76,185.0,Moderate
Ahmedabad,2015-06-24,11.91,44.62808755654855,7.34,10.1,17.44,29.453300277851138,7.34,10.86,5.47,1.3,12.23,0.73,189.0,Moderate
Ahmedabad,2015-06-25,57.75,-21.651146953727334,8.68,9.68,18.36,19.77265729346152,8.68,12.28,3.06,1.98,6.51,0.74,196.0,Moderate
Ahmedabad,2015-06-26,66.39,109.82950327413121,8.58,12.79,21.36,30.36853933010927,8.58,11.09,4.96,1.76,6.18,0.57,201.0,Poor
Ahmedabad,2015-06-27,62.61,6.480131289849254,9.15,9.83,18.98,19.91508212992032,9.15,12.31,6.44,1.87,5.47,0.37,231.0,Poor
Ahmedabad,2015-06-28,47.5,134.61414689058347,8.07,9.53,17.59,89.32247610502134,8.07,13.91,7.28,1.34,3.97,0.12,196.0,Moderate
Ahmedabad,2015-06-29,111.8,75.83797766488497,9.23,11.51,20.74,-1.5799831981426955,9.23,5.27,5.99,1.84,5.69,0.28,220.0,Poor
Ahmedabad,2015-06-30,30.0,178.109002142086,8.87,13.59,22.64,-27.961098788222806,8.87,8.09,6.31,1.32,4.59,0.16,244.0,Poor
Ahmedabad,2015-07-01,4.66,10.837335954500105,9.01,10.9,20.36,20.960121014622846,9.01,7.31,6.38,1.27,3.94,0.13,223.0,Poor
Ahmedabad,2015-07-02,48.72,58.92599461674264,9.56,11.94,21.5,28.719125972260535,9.56,5.72,6.61,1.77,4.96,0.39,230.0,Poor
Ahmedabad,2015-07-03,49.7,125.08654374158516,9.43,9.81,19.23,18.776646631673966,9.43,6.78,6.42,2.0,4.79,0.31,243.0,Poor
Ahmedabad,2015-07-04,48.1,146.73728498520035,8.03,9.53,17.57,11.87348143032691,8.03,9.33,7.6,1.68,4.41,0.18,215.0,Poor
Ahmedabad,2015-07-05,47.43,197.9256173055671,8.11,9.45,17.56,-15.48998265020898,8.11,7.93,7.08,2.1,3.6,0.13,199.0,Moderate
Ahmedabad,2015-07-06,51.74,217.5513742043771,8.91,12.38,21.28,44.42690480859452,8.91,10.05,5.78,2.15,3.64,0.27,200.0,Moderate
Ahmedabad,2015-07-07,42.68,225.2839282316916,9.74,11.08,20.82,29.72899640622306,9.74,10.87,4.44,1.62,4.96,0.39,226.0,Poor
Ahmedabad,2015-07-08,38.45,70.05412681916893,10.55,7.8,18.35,18.168551661127708,10.55,10.28,3.24,2.46,4.79,0.41,241.0,Poor
Ahmedabad,2015-07-09,46.69,83.56112051448638,11.48,0.17,11.64,18.82417777259408,11.48,10.25,5.76,1.77,4.34,0.15,222.0,Poor
Ahmedabad,2015-07-10,55.27,-42.62499835816777,11.55,0.12,11.66,50.13851243724449,11.55,12.7,6.55,1.69,4.17,0.22,223.0,Poor
Ahmedabad,2015-07-11,149.03,245.31255963030176,11.49,0.16,11.65,43.652503862615795,11.49,10.07,7.27,1.71,5.72,0.19,248.0,Poor
Ahmedabad,2015-07-12,86.57,250.27164454012458,11.47,0.17,11.64,78.83122422769597,11.47,11.09,6.53,1.57,3.85,0.09,300.0,Poor
Ahmedabad,2015-07-13,111.77,147.35923084291244,11.3,0.24,11.53,18.95871482014329,11.3,7.73,4.67,1.72,4.52,0.16,232.0,Poor
Ahmedabad,2015-07-14,151.4,128.77731946474944,10.8,0.36,11.16,15.131310909703755,10.8,7.8,5.46,0.95,3.54,0.12,330.0,Very Poor
Ahmedabad,2015-07-15,51.35,99.27215695429408,8.0,2.69,10.67,50.79137617007907,8.0,10.0,5.76,1.54,4.32,0.35,223.0,Poor
Ahmedabad,2015-07-16,65.37,34.081138454993564,0.64,8.07,8.57,26.534661179259903,0.64,16.31,8.02,1.63,4.34,0.28,105.0,Moderate
Ahmedabad,2015-07-17,56.28,74.83892542113263,0.6,8.02,8.51,-12.949904355343556,0.6,18.93,6.2,1.52,3.74,0.29,101.0,Moderate
Ahmedabad,2015-07-18,48.17,120.9542639121591,0.65,8.0,8.55,30.817231269141185,0.65,18.99,7.97,1.23,4.74,0.12,93.0,Satisfactory
Ahmedabad,2015-07-19,33.56,201.90143042435795,0.72,7.89,8.56,60.41490697862247,0.72,11.28,10.18,0.61,3.85,0.08,67.0,Satisfactory
Ahmedabad,2015-07-20,31.3,106.75979997766406,0.55,8.1,8.49,5.847249190972004,0.55,10.29,7.44,0.52,2.31,0.06,60.0,Satisfactory
Ahmedabad,2015-07-21,48.12,-96.38630192115812,0.67,7.9,8.43,-19.464473534287563,0.67,1.28,6.3,5.0,21.75,1.54,125.02371767832729,Moderate
Ahmedabad,2015-07-22,57.11,179.59929273597118,0.55,8.28,8.42,10.273590235312042,0.55,14.58,2.6,2.81,14.53,1.87,90.0,Satisfactory
Ahmedabad,2015-07-23,34.72,135.4420307903759,0.1,9.73,7.88,29.930153809018655,0.1,13.62,4.87,1.44,5.22,0.38,78.0,Satisfactory
Ahmedabad,2015-07-24,29.22,131.5875405190878,0.06,9.57,7.77,-16.241964774372924,0.06,13.58,5.08,1.37,3.65,0.32,48.0,Good
Ahmedabad,2015-07-25,29.79,68.5839955398088,0.14,8.64,7.97,72.19317115493163,0.14,15.11,5.34,0.36,1.05,0.14,53.0,Satisfactory
Ahmedabad,2015-07-26,59.95,201.91886871189743,0.18,8.78,8.16,-10.678434495661897,0.18,11.52,2.79,0.52,1.23,0.22,91.0,Satisfactory
Ahmedabad,2015-07-27,19.2,47.52628207608578,1.52,9.45,9.74,41.31380685293354,1.52,11.23,4.61,1.29,3.29,0.15,70.0,Satisfactory
Ahmedabad,2015-07-28,19.52,78.37962073766386,5.89,11.26,17.15,21.983412512007963,5.89,11.56,4.4,0.58,1.44,0.07,157.0,Moderate
Ahmedabad,2015-07-29,35.16,-14.488851296079076,5.75,10.89,16.64,-1.1775583305783321,5.75,14.7,3.67,1.61,3.71,0.48,158.0,Moderate
Ahmedabad,2015-07-30,33.03,50.61809083598119,7.01,10.58,17.58,41.04899858769376,7.01,12.95,3.53,1.65,3.96,0.37,169.0,Moderate
Ahmedabad,2015-07-31,40.95,216.7391716011229,6.92,10.47,17.39,54.89924428228958,6.92,19.8,3.38,2.05,5.08,0.44,174.0,Moderate
Ahmedabad,2015-08-01,40.29,109.78196890327311,6.74,10.52,17.26,39.16262074261958,6.74,8.27,3.57,1.85,4.34,0.39,173.0,Moderate
Ahmedabad,2015-08-02,41.16,136.8528398296626,6.91,10.51,17.42,-0.4339966026867863,6.91,13.48,3.69,1.8,4.23,0.33,172.0,Moderate
Ahmedabad,2015-08-03,36.12,-79.47878991667858,7.21,11.56,17.07,28.4752544757538,7.21,13.62,6.08,1.67,2.85,0.11,190.0,Moderate
Ahmedabad,2015-08-04,28.51,232.90844841356295,6.69,20.52,27.21,33.15243020116265,6.69,5.69,7.65,1.36,2.17,0.09,171.0,Moderate
Ahmedabad,2015-08-05,31.59,93.59434891530736,6.99,20.42,27.41,32.762122847377704,6.99,9.23,7.9,0.72,2.29,0.12,168.0,Moderate
Ahmedabad,2015-08-06,42.56,192.10383788774146,7.17,20.4,27.57,30.53436958130241,7.17,6.28,9.86,1.36,2.94,0.28,172.0,Moderate
Ahmedabad,2015-08-07,48.12,91.77323784583996,7.14,20.3,27.45,31.94316760216384,7.14,6.77,12.78,1.22,3.39,0.26,173.0,Moderate
Ahmedabad,2015-08-08,37.09,182.87120856497853,7.22,20.21,27.42,-34.843352804879814,7.22,8.66,7.94,0.86,2.98,0.16,175.0,Moderate
Ahmedabad,2015-08-09,33.4,177.0083297030416,7.4,20.09,27.5,61.637677072851034,7.4,9.95,8.39,0.8,2.13,0.07,179.0,Moderate
Ahmedabad,2015-08-10,38.64,30.366752909516094,7.35,20.21,27.55,-4.584261118712515,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate
Ahmedabad,2015-08-11,40.49,287.9989343405644,7.48,20.23,27.71,7.114720387289044,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate
Ahmedabad,2015-08-12,41.37,156.79152364804057,7.47,20.2,27.68,20.527590251084042,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate
Ahmedabad,2015-08-13,44.56,155.47044457929482,7.49,20.06,27.55,5.837221630221283,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate
Ahmedabad,2015-08-14,65.68,183.8079700626363,7.57,19.94,27.51,13.1203788165919,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate
Ahmedabad,2015-08-15,33.34,270.5050214042067,7.3,20.27,27.57,10.18938196402775,7.3,6.41,32.95,0.0,0.0,0.02,175.0,Moderate
Ahmedabad,2015-08-16,39.17,107.33580652532686,7.35,20.24,27.58,13.990441739872304,7.35,9.17,26.64,0.79,0.76,0.14,174.0,Moderate
Ahmedabad,2015-08-17,34.0,174.39240506353073,7.41,20.1,27.51,20.43989110429863,7.41,9.64,17.17,1.21,1.8,0.15,179.0,Moderate
Ahmedabad,2015-08-18,36.38,11.576851774597941,7.31,20.14,27.45,36.747818573415294,7.31,10.65,13.35,2.0,4.33,0.35,177.0,Moderate
Ahmedabad,2015-08-19,38.35,132.9546560267671,7.41,20.16,27.57,4.684633888862702,7.41,9.33,18.59,1.63,3.74,0.35,180.0,Moderate
Ahmedabad,2015-08-20,38.5,136.10582907399697,12.38,19.67,30.02,7.571296712113362,12.38,10.37,16.33,1.56,2.97,0.42,274.0,Poor
Ahmedabad,2015-08-21,39.61,-35.36863959595382,17.31,14.84,32.15,5.228723106665644,17.31,10.76,5.38,1.67,3.17,0.24,310.0,Very Poor
Ahmedabad,2015-08-22,61.79,48.82421433273413,17.24,14.82,32.06,17.44040465898157,17.24,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor
Ahmedabad,2015-08-23,43.22,71.66959401235744,17.17,14.82,31.99,14.980701636654668,17.17,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor
Ahmedabad,2015-08-24,33.41,-60.98737926557868,17.12,14.86,31.98,-5.460453150755317,17.12,12.96,86.83,1.08,2.1,0.05,302.0,Very Poor
Ahmedabad,2015-08-25,36.9,-11.35071227235133,17.08,14.85,31.93,-2.7967774135944268,17.08,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor
Ahmedabad,2015-08-26,36.36,46.6227134787283,17.11,14.79,31.9,16.0782060829726,17.11,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor
Ahmedabad,2015-08-27,32.64,288.7071785815928,17.01,14.84,31.85,38.87203136393084,17.01,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor
Ahmedabad,2015-08-28,38.23,310.20579017930686,17.07,14.89,31.96,57.77256173417058,17.07,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor
Ahmedabad,2015-08-29,39.86,155.5977632780908,16.98,14.83,31.81,-10.875322139773466,16.98,10.02,96.83,0.0,0.01,0.02,301.0,Very Poor
Ahmedabad,2015-08-30,72.74,80.17739841099402,17.04,14.84,31.88,-1.3938343212461497,17.04,4.23,99.03,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,2015-08-31,43.2,64.6538348382143,17.05,14.86,31.91,-8.662268834330426,17.05,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor
Ahmedabad,2015-09-01,63.2,192.87640090138547,17.03,14.82,31.85,-3.4633405781150266,17.03,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,2015-09-02,64.73,20.072784891224515,17.01,14.82,31.83,6.8592954302325,17.01,6.45,12.13,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,2015-09-03,65.28,152.20872133939972,17.04,14.85,31.89,-7.607408227298734,17.04,6.13,18.2,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,2015-09-04,67.86,115.19377813481834,16.97,14.87,31.84,2.666020077989536,16.97,8.87,16.53,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,2015-09-05,52.4,149.32588203366095,16.97,14.81,31.78,-3.566387851841487,16.97,9.89,22.55,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,2015-09-06,33.33,187.5626218005524,16.95,14.89,31.84,1.5007230089680696,16.95,6.88,33.58,0.0,0.0,0.0,302.0,Very Poor
Ahmedabad,2015-09-07,29.52,150.23343476056345,16.94,14.88,31.82,16.059393539031632,16.94,8.56,40.65,0.0,0.0,0.02,301.0,Very Poor
Ahmedabad,2015-09-08,15.53,111.42791175372824,17.0,14.85,31.85,42.52021451195887,17.0,15.13,34.18,0.0,0.0,0.0,301.0,Very Poor
Ahmedabad,2015-09-09,57.51,192.39258634377288,16.31,50.9,67.22,-2.6679488936186218,16.31,8.73,15.39,0.0,10.52,4.88,352.4306338647581,Moderate
Ahmedabad,2015-09-10,50.24,4.654647921903759,9.46,12.31,21.77,32.56400516184202,9.46,11.63,13.61,0.0,3.42,0.29,226.0,Poor
Ahmedabad,2015-09-11,61.77,37.52880640178846,8.68,15.43,24.1,36.79888885138969,8.68,8.1,18.69,0.0,4.83,0.38,276.0,Poor
Ahmedabad,2015-09-12,46.93,225.62942827165034,7.14,11.47,18.61,30.308664940128555,7.14,7.92,19.03,0.0,3.08,0.12,209.0,Poor
Ahmedabad,2015-09-13,43.01,264.5443465255901,6.82,9.96,16.78,63.378054027848165,6.82,11.58,20.59,0.0,2.5,0.13,179.0,Moderate
Ahmedabad,2015-09-14,42.06,245.6697228891304,8.43,11.35,19.78,52.90259936563924,8.43,11.63,28.09,0.0,3.19,0.2,197.0,Moderate
Ahmedabad,2015-09-15,44.94,84.70592276941906,7.14,10.94,18.07,-14.985493373406904,7.14,5.85,59.38,0.0,2.21,0.24,229.0,Poor
Ahmedabad,2015-09-16,29.58,281.97986138175094,6.61,9.94,16.55,41.49135182567453,6.61,8.82,42.9,0.0,1.87,0.13,170.0,Moderate
Ahmedabad,2015-09-17,32.15,66.32823978482003,6.5,9.7,16.2,-28.701800530664705,6.5,9.2,39.02,0.0,2.73,0.19,164.0,Moderate
Ahmedabad,2015-09-18,36.33,168.63570739575405,7.68,12.88,20.56,14.037828919821342,7.68,8.28,43.35,0.0,4.29,0.36,195.0,Moderate
Ahmedabad,2015-09-19,24.46,201.17668572095496,8.45,10.99,19.44,6.2902519938344525,8.45,12.59,44.55,0.0,2.52,0.17,220.0,Poor
Ahmedabad,2015-09-20,-18.39811668465525,50.64143237556644,18.546826672745013,57.56967805455095,50.29199076273246,68.10613811241923,-4.958624189631649,17.049857066890738,50.05986864601011,-30.761236461325574,-2.038615285528852,10.154760727649364,218.8872118829807,Moderate
Ahmedabad,2015-09-21,27.08,-27.315324329192208,9.95,12.25,22.19,41.110523429538794,9.95,9.51,12.46,0.0,4.77,0.32,250.77192584484578,Moderate
Ahmedabad,2015-09-22,59.29,147.69651484895562,9.21,9.68,18.89,-19.280520954615618,9.21,5.98,7.69,0.0,3.24,0.19,217.0,Poor
Ahmedabad,2015-09-23,65.32,88.23149421176828,10.61,9.62,20.23,-46.63589581182915,10.61,3.69,4.74,0.0,3.63,0.24,254.0,Poor
Ahmedabad,2015-09-24,47.39,221.25581063880006,9.26,10.48,19.74,23.01627466838177,9.26,7.72,7.71,0.0,3.41,0.21,241.0,Poor
Ahmedabad,2015-09-25,43.88,97.74064931735755,8.69,19.75,28.44,12.460484949129928,8.69,4.83,11.53,0.0,3.24,0.16,244.0,Poor
Ahmedabad,2015-09-26,28.35,241.83792061902847,9.05,13.62,22.68,50.62938847080072,9.05,7.47,15.95,0.0,3.26,0.21,243.0,Poor
Ahmedabad,2015-09-27,3.59,63.43169065233351,11.26,14.17,25.44,34.06246563470643,11.26,9.6,20.38,0.0,4.02,0.46,244.0,Poor
Ahmedabad,2015-09-28,3.04,200.42170790362567,16.31,21.5,37.81,12.156290034619612,16.31,13.73,30.05,0.02,9.33,0.81,327.0,Very Poor
Ahmedabad,2015-09-29,19.14,-4.417278736636803,10.33,30.6,40.93,35.97613851694896,10.33,10.96,29.36,0.0,8.36,1.0,390.0,Very Poor
Ahmedabad,2015-09-30,69.12,295.8669586328763,8.85,32.41,41.26,8.256094958443455,8.85,15.63,28.45,0.0,7.16,0.73,231.0,Poor
Ahmedabad,2015-10-01,76.41,233.352987071057,17.96,34.7,52.67,-11.142736054262258,17.96,15.44,31.49,0.0,7.51,1.15,396.0,Very Poor
Ahmedabad,2015-10-02,102.49,195.794403724699,33.31,37.85,71.17,27.86785402556247,33.31,27.32,24.85,19.81,51.29,15.05,731.0,Severe
Ahmedabad,2015-10-03,127.94,41.4440432155166,11.14,28.38,39.52,3.6789844719122513,11.14,25.59,15.17,8.14,29.23,3.24,466.0,Severe
Ahmedabad,2015-10-04,87.18,294.97061461502415,7.83,21.51,29.34,-6.957208905619883,7.83,6.98,23.17,5.59,17.26,2.28,230.0,Poor
Ahmedabad,2015-10-05,99.73,205.8951402877305,20.16,30.23,50.39,-10.855270305364172,20.16,32.74,20.91,8.58,27.22,4.15,309.0,Very Poor
Ahmedabad,2015-10-06,84.15,188.9182290442236,15.83,32.1,47.93,-5.182381414239586,15.83,19.37,23.12,8.34,23.83,4.0,519.0,Severe
Ahmedabad,2015-10-07,92.12,227.86852886166903,18.21,32.5,50.71,56.80440934274587,18.21,31.75,29.97,6.26,26.4,4.3,397.0,Very Poor
Ahmedabad,2015-10-08,94.02,156.24294178847856,27.14,36.97,64.11,90.21047408596658,27.14,24.88,23.51,10.85,41.2,6.14,517.0,Severe
Ahmedabad,2015-10-09,150.27,222.17579900151702,15.9,34.86,50.77,34.19557040139275,15.9,26.35,31.96,9.13,37.83,5.06,653.0,Severe
Ahmedabad,2015-10-10,118.91,22.140580751213605,5.42,29.22,34.64,13.59020880500997,5.42,79.47,24.89,6.23,12.93,1.74,355.0,Very Poor
Ahmedabad,2015-10-11,91.41,84.48353176619898,5.19,23.45,28.63,86.0437421980656,5.19,25.44,6.25,0.69,1.25,0.05,227.0,Poor
Ahmedabad,2015-10-12,95.9,110.52113186461435,10.38,33.63,44.01,20.29640940925227,10.38,30.06,27.34,3.24,11.06,1.76,316.0,Very Poor
Ahmedabad,2015-10-13,137.87,-101.37291434568363,20.2,32.98,53.18,7.122434222418956,20.2,21.89,17.41,12.76,39.39,12.08,536.0,Severe
Ahmedabad,2015-10-14,90.71,205.96604542396233,18.12,25.73,43.85,55.132750944005465,18.12,17.89,26.02,7.32,43.71,6.04,370.0,Very Poor
Ahmedabad,2015-10-15,108.68,80.61154586893113,17.03,32.87,49.9,14.686901835192508,17.03,22.59,19.56,12.47,51.84,7.46,551.0,Severe
Ahmedabad,2015-10-16,98.79,-2.4269151796859916,17.72,31.2,48.92,35.550514996969085,17.72,26.09,30.19,8.22,41.58,5.48,393.0,Very Poor
Ahmedabad,2015-10-17,145.75,139.28709648315592,20.61,34.71,55.33,21.277528443140294,20.61,24.66,95.94,20.08,51.51,7.31,671.0,Severe
Ahmedabad,2015-10-18,179.43,158.3977949298519,52.33,39.42,91.75,24.57680756534109,52.33,39.15,112.01,31.75,102.65,14.97,969.0,Severe
Ahmedabad,2015-10-19,170.52,109.97242952918475,15.49,35.22,48.6,20.044307869379015,15.49,34.03,53.98,10.76,31.62,4.83,471.0,Severe
Ahmedabad,2015-10-20,203.4,46.34958395281146,23.03,36.63,59.66,9.305289846019818,23.03,94.3,5.36,0.0,0.0,0.0,529.0,Severe
Ahmedabad,2015-10-21,92.71,92.93615430699376,12.92,30.65,43.57,26.22881278749923,12.92,42.08,72.86,13.33,17.97,5.17,-13.079823084643465,Moderate
Ahmedabad,2015-10-22,64.66,84.89230499509334,4.79,23.83,28.61,53.89851510635788,4.79,34.4,24.76,6.24,12.04,2.24,213.0,Poor
Ahmedabad,2015-10-23,78.14,32.283731670120716,10.58,28.93,39.51,28.872009211529765,10.58,44.91,35.56,4.72,8.87,2.28,297.0,Poor
Ahmedabad,2015-10-24,100.17,121.36196211957319,32.27,34.16,66.43,44.46021651370842,32.27,27.73,23.95,7.62,12.85,5.15,605.0,Severe
Ahmedabad,2015-10-25,147.35,299.6378069499084,34.64,39.1,73.74,9.388466629496516,34.64,46.09,26.43,5.8,5.08,10.16,691.0,Severe
Ahmedabad,2015-10-26,206.89,-60.756175491213895,145.32,55.67,201.0,26.669921804721024,145.32,20.47,38.0,1.69,3.45,36.0,971.0,Severe
Ahmedabad,2015-10-27,114.84,194.047681191381,38.09,40.31,78.39,16.947293322106912,38.09,22.94,30.19,26.0,72.61,10.84,75.0329226301954,Moderate
Ahmedabad,2015-10-28,89.64,132.09808906933344,5.42,25.75,31.18,46.09528609140318,5.42,44.92,43.04,6.48,17.42,2.14,270.0,Poor
Ahmedabad,2015-10-29,51.72,-34.79602237341814,1.89,21.15,23.04,9.952434418427819,1.89,37.31,66.58,3.96,11.1,0.75,188.0,Moderate
Ahmedabad,2015-10-30,54.59,92.14564264666026,2.31,18.33,20.64,45.08814090345505,2.31,19.08,42.43,3.47,10.25,1.12,114.0,Moderate
Ahmedabad,2015-10-31,46.5,29.10185882483131,1.22,12.1,13.32,30.024906004949248,1.22,13.73,61.56,1.9,4.5,0.22,143.0,Moderate
Ahmedabad,2015-11-01,77.96137783018482,124.69940758176622,4.2967688362762075,26.148880703165247,24.709087868853075,4.417536005252355,9.082440634970354,25.620637233996742,47.47781454004218,-10.122084124966246,30.720621973756614,18.338342765252875,370.98042224780477,Moderate
Ahmedabad,2015-11-02,122.54,164.63298524845595,75.42,44.2,119.62,-9.25435907175843,75.42,13.78,60.66,73.38,105.07,17.55,132.8929046379401,Moderate
Ahmedabad,2015-11-03,147.18,41.78143724168383,33.06,36.87,69.93,3.8770988025083497,33.06,21.24,131.12,25.83,60.82,9.26,557.0,Severe
Ahmedabad,2015-11-04,214.67,200.9714234143517,57.37,42.21,99.57,19.37438881488562,57.37,22.18,52.98132277240464,41.22,93.71,13.41,94.50239576528901,Moderate
Ahmedabad,2015-11-05,207.13,122.84848497718853,28.41,35.31,60.37,39.78559859738796,28.41,50.33,13.858075023637973,28.86,55.93,8.74,536.0,Severe
Ahmedabad,2015-11-06,191.01,145.48860950771575,39.61,50.11,89.72,26.50698633609989,39.61,40.78,27.9,17.39,60.02,11.13,354.0,Very Poor
Ahmedabad,2015-11-07,192.35,45.94517343700521,9.39,29.04,38.43,45.77693908128926,9.39,29.18,33.21,22.88,52.49,10.86,381.0,Very Poor
Ahmedabad,2015-11-08,127.64,153.09885390575303,6.74,31.91,38.64,52.10703469475688,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Very Poor
Ahmedabad,2015-11-09,70.05811700909402,152.6236138938788,58.690669815667434,32.35610169284076,17.979167525474022,28.922956689204867,5.847446932950279,12.328199065958986,10.567366773504329,-2.8459988251407635,-12.646538880122547,9.489252657181304,329.0235806619068,Moderate
Ahmedabad,2015-11-10,-59.99811970013843,212.47169291751135,43.12780501106835,20.019523195457403,71.05069705592305,43.670398133710265,-3.7621022906592274,34.75966172903235,38.255252001940846,-8.36373090478821,26.276843861584695,-1.3828477269871495,151.90113723911273,Moderate
Ahmedabad,2015-11-11,52.324228653718826,268.7069862263039,-26.30745974162815,-3.598952580544676,32.38973090593495,-20.441476036931867,-3.118015533696362,5.542564374593516,17.551798496474657,24.370749130644757,25.911423440090132,4.776234524254321,148.97096938722342,Moderate
Ahmedabad,2015-11-12,134.90421003257393,-100.63562307750652,12.259170961747754,26.217456349279555,66.72961052258616,9.665136985851786,-3.7089625134254542,19.198747734747254,26.37349815985056,22.014099045054053,-13.398155131275788,5.786664342874387,270.2063177232267,Moderate
Ahmedabad,2015-11-13,145.81560028279927,114.79454435650948,43.795688423000215,2.2993550469132664,50.37323356576904,67.76683293668039,9.619442626375692,11.818755846781748,37.42276271340719,8.681596515866351,-6.407996848018868,1.1399248630576704,312.38297256689003,Moderate
Ahmedabad,2015-11-14,138.46671318522215,145.69015746551727,-39.57047831091619,14.855828158511795,45.7126483459476,84.14398928736668,1.73351549447841,39.36216853461967,41.379220643146596,29.45128615966008,16.35034090369645,4.810259949906914,224.58748229654887,Moderate
Ahmedabad,2015-11-15,-19.4558143027798,203.4452773730763,29.86318412982056,18.553597923652013,12.392802653041372,34.03766595663224,7.345586733957115,3.69954330076361,12.118443262622161,41.78393252546242,8.194515670807645,5.622062236180279,-96.0026319886334,Moderate
Ahmedabad,2015-11-16,36.20665748564124,102.48270916058233,29.503986935513176,18.319361499419845,71.90628453101827,6.8039263042565,-1.8995544812787322,2.578096415539351,34.15665836230246,-43.37256519826545,24.618029307559596,7.460798600173889,117.46133171089923,Moderate
Ahmedabad,2015-11-17,125.28628333183823,153.6195298134959,46.116744951693846,27.317882483914346,31.648491965759874,14.93319518543642,-3.2011335609784015,5.549596958530884,77.33727667836416,41.52725239184996,-7.86076794177208,-8.397456080111123,246.27040549608213,Moderate
Ahmedabad,2015-11-18,102.91301316064371,170.8551262735568,1.65472528180306,14.742843293553392,-22.399818426141252,7.319155004461187,-13.009387472232817,-6.818740812609585,-12.369392752406554,1.295537373420521,14.777784732079223,15.017006218564037,4.803752445867161,Moderate
Ahmedabad,2015-11-19,50.691798311522646,123.11713841941972,10.141679677037398,37.42056831078375,38.95979956380906,50.35994801370428,14.313371963251035,-5.390544050464458,14.166956414573168,19.082736860516835,57.58068955545096,-7.485075040831838,-114.59937296305813,Moderate
Ahmedabad,2015-11-20,6.127844330075298,122.00553659533178,19.315994384145235,33.56593267351535,29.14579381152683,-5.6966914580892904,-8.895052862671177,36.28413908503381,51.14216061268406,14.20773455646827,-13.249461062065885,-5.732850620713977,223.7714516191616,Moderate
Ahmedabad,2015-11-21,-2.9366776315433043,212.24996658226084,38.408693364801984,42.68307538590709,49.871774263992336,0.9616723060065695,10.633083621974848,1.4764983866333168,26.983730045536362,14.439061877878345,-3.2410147322708838,15.727293129265858,413.6495361294718,Moderate
Ahmedabad,2015-11-22,27.331389700001026,-35.17024376856389,-10.154043574141745,35.43242842533536,69.91536238645395,11.774928047939017,-0.9976223022265547,57.354351724661846,34.51914773363953,-6.360898240872271,21.740843619374417,3.08609772245785,135.5108320091086,Moderate
